Customer ID,TotalInvoices,TotalQuantity,TotalPrice,AvgItemsPerOrder
13137,17,4237,7541.61,249.23529411764707
13138,8,592,1261.26,74.0
13139,9,4607,8193.83,511.8888888888889
13140,5,572,1054.92,114.4
13141,21,5124,7524.13,244.0
13142,1,258,307.09000000000003,258.0
13143,2,196,399.2,98.0
13144,2,29,135.35,14.5
13145,8,262,1124.77,32.75
13146,1,154,228.91,154.0
13147,4,144,712.8,36.0
13148,36,4306,7999.610000000001,119.61111111111111
13149,4,1280,1676.06,320.0
13150,4,170,435.02,42.5
13151,5,806,2396.16,161.2
13152,9,969,2114.98,107.66666666666667
13153,1,418,486.22,418.0
13154,5,972,997.43,194.4
13155,6,741,1370.48,123.5
13156,3,914,1586.54,304.6666666666667
13157,10,4753,5667.71,475.3
13158,5,992,1508.18,198.4
13159,5,1044,1371.25,208.8
13160,1,56,91.8,56.0
13161,2,105,472.13,52.5
13162,19,5668,9116.94,298.3157894736842
13163,2,0,0.0,0.0
13164,3,114,297.46000000000004,38.0
13165,3,1736,1451.1599999999999,578.6666666666666
13166,3,520,873.43,173.33333333333334
13167,5,1007,1125.15,201.4
13168,6,896,1831.68,149.33333333333334
13169,3,296,840.08,98.66666666666667
13170,1,141,108.81,141.0
13171,5,227,426.81,45.4
13172,1,48,69.6,48.0
13173,13,1478,2380.9700000000003,113.6923076923077
13174,12,3794,7995.36,316.1666666666667
13175,4,392,793.1,98.0
13176,1,448,481.49,448.0
13177,2,180,512.2,90.0
13178,25,8749,13997.89,349.96
13179,1,368,572.3100000000001,368.0
13180,1,42,86.10000000000001,42.0
13181,1,171,359.69,171.0
13182,1,201,121.18,201.0
13183,18,4001,7010.88,222.27777777777777
13184,12,1632,1616.45,136.0
13185,1,12,71.4,12.0
13186,5,804,1539.69,160.8
13187,5,274,322.65999999999997,54.8
13188,1,25,114.6,25.0
13189,2,842,260.68,421.0
13190,4,306,518.76,76.5
13191,1,115,164.69,115.0
13192,8,1618,2544.53,202.25
13193,1,46,112.08,46.0
13194,2,326,472.78,163.0
13195,1,70,136.73,70.0
13196,8,2004,3059.64,250.5
13197,1,204,373.01000000000005,204.0
13198,12,3438,4912.28,286.5
13199,69,11558,15936.300000000001,167.5072463768116
13200,4,516,870.09,129.0
13201,4,1036,1233.06,259.0
13202,8,571,1571.3500000000001,71.375
13203,11,2407,2630.55,218.8181818181818
13204,1,428,966.6600000000001,428.0
13205,1,256,2803.2,256.0
13206,15,6809,8211.0,453.93333333333334
13207,4,178,535.86,44.5
13208,10,1325,1958.3,132.5
13209,16,5760,8438.06,360.0
13210,1,316,353.48,316.0
13211,12,1840,2596.32,153.33333333333334
13212,4,308,779.33,77.0
13213,14,2952,3834.62,210.85714285714286
13214,7,2966,3264.23,423.7142857142857
13215,1,96,81.6,96.0
13216,1,297,333.74,297.0
13217,6,364,266.12,60.666666666666664
13218,1,88,62.64,88.0
13219,1,11,76.23,11.0
13220,5,396,1336.0900000000001,79.2
13221,2,244,847.41,122.0
13222,1,30,88.5,30.0
13223,6,568,969.12,94.66666666666667
13224,3,1512,2150.85,504.0
13225,17,7337,15879.27,431.5882352941176
13226,2,179,312.46,89.5
13227,1,99,257.7,99.0
13228,1,200,358.0,200.0
13229,1,63,160.95,63.0
13230,31,3399,6076.45,109.64516129032258
13231,1,-1,-355.2,-1.0
13232,7,773,1328.35,110.42857142857143
13233,4,1604,1176.46,401.0
13234,2,159,346.5,79.5
13235,2,440,101.17000000000007,220.0
13236,3,411,727.27,137.0
13237,1,128,643.0,128.0
13238,7,440,986.73,62.857142857142854
13239,6,1148,1579.84,191.33333333333334
13240,9,696,1398.44,77.33333333333333
13241,1,46,112.53,46.0
13242,7,350,699.4,50.0
13243,5,554,1220.38,110.8
13244,1,38,121.74000000000001,38.0
13245,2,371,989.22,185.5
13246,14,2725,3242.0,194.64285714285714
13247,4,328,501.12,82.0
13248,2,305,465.68,152.5
13249,9,1246,1608.9299999999998,138.44444444444446
13250,3,105,245.59,35.0
13251,1,215,252.68,215.0
13252,3,128,341.3,42.666666666666664
13253,4,3015,2951.11,753.75
13254,1,43,51.41,43.0
13255,4,404,669.91,101.0
13257,3,29,117.95,9.666666666666666
13258,5,446,1009.43,89.2
13259,9,503,1402.54,55.888888888888886
13260,1,142,557.62,142.0
13261,2,210,944.1,105.0
13262,3,247,573.45,82.33333333333333
13263,39,5372,8676.2,137.74358974358975
13264,1,375,722.5600000000001,375.0
13265,5,1740,2092.66,348.0
13266,30,6669,5965.3,222.3
13267,50,3895,9197.66,77.9
13268,15,3601,3127.7,240.06666666666666
13269,30,6361,8507.01,212.03333333333333
13270,1,200,590.0,200.0
13271,2,168,172.37,84.0
13272,2,96,276.56,48.0
13273,1,153,138.98,153.0
13274,1,199,360.85,199.0
13275,2,138,238.86,69.0
13276,7,838,1871.21,119.71428571428571
13277,7,382,523.3,54.57142857142857
13278,5,1355,1428.2,271.0
13279,2,70,126.30000000000001,35.0
13280,8,1487,2267.83,185.875
13281,3,175,306.45,58.333333333333336
13282,7,392,1228.89,56.0
13283,4,204,373.36,51.0
13284,2,79,196.15,39.5
13285,6,2457,3364.59,409.5
13286,1,274,734.91,274.0
13287,7,237,519.67,33.857142857142854
13288,6,376,892.16,62.666666666666664
13289,1,119,307.95,119.0
13290,3,-1,-208.63,-0.3333333333333333
13291,11,1600,3270.79,145.45454545454547
13292,6,514,987.79,85.66666666666667
13293,7,549,1180.34,78.42857142857143
13294,3,996,1689.53,332.0
13295,9,699,1061.27,77.66666666666667
13296,6,653,792.51,108.83333333333333
13297,8,2693,4352.67,336.625
13298,1,96,360.0,96.0
13299,5,408,1173.3,81.6
13300,5,447,1267.21,89.4
13301,4,345,618.09,86.25
13302,2,12,159.2,6.0
13303,1,26,61.72,26.0
13304,7,688,1120.79,98.28571428571429
13305,16,2228,3616.41,139.25
13306,1,74,53.65,74.0
13307,3,140,273.34,46.666666666666664
13308,5,1070,1652.47,214.0
13309,6,1914,1706.3700000000001,319.0
13310,8,804,1492.8,100.5
13311,2,305,598.57,152.5
13312,1,41,124.75,41.0
13313,15,2299,3423.27,153.26666666666668
13314,4,487,593.51,121.75
13315,1,232,310.26000000000005,232.0
13316,12,19882,12656.18,1656.8333333333333
13317,31,3052,6068.531,98.45161290322581
13318,3,304,640.76,101.33333333333333
13319,78,8902,20974.96,114.12820512820512
13320,9,1472,2144.45,163.55555555555554
13321,2,372,567.36,186.0
13322,1,117,199.48000000000002,117.0
13323,5,175,787.85,35.0
13324,23,8430,10421.37,366.5217391304348
13325,1,240,675.3,240.0
13326,1,140,281.76,140.0
13327,22,4172,8996.03,189.63636363636363
13328,1,680,1308.48,680.0
13329,14,3266,4672.82,233.28571428571428
13330,6,1951,2796.1,325.1666666666667
13331,1,54,262.4,54.0
13332,1,179,350.90000000000003,179.0
13333,3,685,1015.74,228.33333333333334
13334,6,3197,6195.05,532.8333333333334
13335,1,-1,-955.06,-1.0
13336,1,559,795.12,559.0
13337,2,955,1548.55,477.5
13338,10,1126,2223.62,112.6
13339,1,326,860.12,326.0
13340,12,9636,22100.56,803.0
13341,1,301,775.85,301.0
13342,1,-4,-14.100000000000001,-4.0
13343,2,126,303.93,63.0
13344,3,952,2511.69,317.3333333333333
13345,2,139,377.6,69.5
13346,6,180,299.4,30.0
13347,1,205,341.36,205.0
13348,1,136,233.76000000000002,136.0
13349,1,225,247.32,225.0
13350,3,284,910.72,94.66666666666667
13351,1,117,373.94,117.0
13352,2,315,389.28000000000003,157.5
13353,1,-3,-28.849999999999998,-3.0
13354,1,604,743.53,604.0
13355,1,314,674.7,314.0
13356,1,325,768.24,325.0
13357,5,2112,3805.51,422.4
13358,1,285,439.03000000000003,285.0
13359,4,374,1001.96,93.5
13360,7,932,1464.1,133.14285714285714
13361,2,324,1450.5,162.0
13362,10,2469,5357.57,246.9
13363,3,1146,1723.8600000000001,382.0
13364,2,0,0.0,0.0
13365,4,1236,2164.32,309.0
13366,1,144,56.16,144.0
13367,1,253,510.2,253.0
13368,5,594,1086.1000000000001,118.8
13369,2,127,263.75,63.5
13370,2,336,721.32,168.0
13371,4,1016,2271.46,254.0
13372,1,159,378.64,159.0
13373,6,4263,7587.1900000000005,710.5
13374,2,135,422.8,67.5
13375,3,1123,1786.48,374.3333333333333
13376,3,493,1019.76,164.33333333333334
13377,4,744,1495.43,186.0
13378,1,-1,-756.4,-1.0
13379,3,601,572.56,200.33333333333334
13380,1,48,62.4,48.0
13381,15,5108,8185.02,340.53333333333336
13382,5,863,1387.58,172.6
13383,1,288,305.28000000000003,288.0
13384,15,4130,6635.09,275.3333333333333
13385,1,281,534.57,281.0
13386,2,514,835.46,257.0
13387,1,123,186.94,123.0
13388,4,700,1135.7,175.0
13389,3,429,797.96,143.0
13390,1,224,544.08,224.0
13391,1,4,59.8,4.0
13392,1,82,91.14,82.0
13393,6,658,1105.85,109.66666666666667
13394,24,5157,6323.88,214.875
13395,3,1660,1180.23,553.3333333333334
13396,4,592,1325.29,148.0
13397,13,1327,3094.11,102.07692307692308
13398,2,341,670.34,170.5
13399,3,120,275.4,40.0
13400,2,282,300.93,141.0
13401,1,-1,-1834.14,-1.0
13402,4,917,1226.8500000000001,229.25
13403,3,114,229.5,38.0
13404,2,111,252.49,55.5
13405,9,848,1196.561,94.22222222222223
13406,3,286,557.22,95.33333333333333
13407,6,1623,2111.89,270.5
13408,135,28516,49315.022,211.22962962962964
13409,1,-1,-525.65,-1.0
13410,12,1233,2172.51,102.75
13411,1,72,213.55,72.0
13412,1,176,487.35,176.0
13413,8,382,345.8,47.75
13414,7,2700,2482.24,385.7142857142857
13415,5,404,665.42,80.8
13416,3,208,940.8000000000001,69.33333333333333
13417,7,508,1593.89,72.57142857142857
13418,37,7271,11242.22,196.51351351351352
13419,1,275,221.06,275.0
13420,4,88,140.35,22.0
13421,11,2348,4044.45,213.45454545454547
13422,2,1321,2601.55,660.5
13423,1,141,217.03,141.0
13424,2,526,557.92,263.0
13425,8,2352,3362.73,294.0
13426,24,4847,8076.76,201.95833333333334
13427,6,880,1006.53,146.66666666666666
13428,3,356,478.54,118.66666666666667
13429,4,1390,1006.8,347.5
13430,4,738,648.6899999999999,184.5
13431,9,1566,3289.2400000000002,174.0
13432,2,217,439.1,108.5
13433,5,189,656.87,37.8
13434,5,864,1666.8600000000001,172.8
13435,11,2750,4431.93,250.0
13436,1,76,196.89,76.0
13437,7,1283,3408.06,183.28571428571428
13438,1,10,46.5,10.0
13439,3,952,986.61,317.3333333333333
13440,10,551,1213.95,55.1
13441,2,520,720.9,260.0
13442,3,115,419.87,38.333333333333336
13443,7,794,1240.71,113.42857142857143
13444,2,331,619.08,165.5
13445,1,198,241.89999999999998,198.0
13446,18,2337,3608.86,129.83333333333334
13447,4,577,1104.23,144.25
13448,19,4171,7952.81,219.52631578947367
13449,1,222,291.88,222.0
13450,14,4316,4117.54,308.2857142857143
13451,13,5220,7019.11,401.53846153846155
13452,3,6,729.8,2.0
13453,5,339,758.99,67.8
13454,1,198,219.87,198.0
13455,11,767,2080.88,69.72727272727273
13456,7,756,1737.8200000000002,108.0
13457,4,93,143.27,23.25
13458,24,6712,11850.62,279.6666666666667
13459,2,986,1160.41,493.0
13460,2,286,183.44,143.0
13461,8,3128,4138.5,391.0
13462,6,696,1145.6000000000001,116.0
13463,1,-1,-158.65,-1.0
13464,7,1429,3083.89,204.14285714285714
13465,2,584,931.12,292.0
13466,7,648,952.25,92.57142857142857
13467,2,580,1071.91,290.0
13468,87,5557,12494.380000000001,63.87356321839081
13469,1,52,82.4,52.0
13470,2,100,165.0,50.0
13471,4,1583,2501.84,395.75
13472,2,310,592.24,155.0
13473,10,956,2410.98,95.6
13474,3,318,646.59,106.0
13475,4,1012,1431.78,253.0
13476,7,710,1915.77,101.42857142857143
13477,13,2088,2806.12,160.6153846153846
13478,7,1168,2068.03,166.85714285714286
13479,7,708,808.5,101.14285714285714
13480,2,362,627.82,181.0
13481,14,2040,3803.09,145.71428571428572
13482,2,187,336.09,93.5
13483,1,160,140.34,160.0
13484,4,212,767.32,53.0
13485,15,1788,2957.92,119.2
13486,3,669,1122.41,223.0
13487,5,362,846.87,72.4
13488,29,7358,14131.81,253.72413793103448
13489,4,560,449.52,140.0
13490,1,25,154.25,25.0
13491,27,2349,4467.66,87.0
13492,3,408,1269.84,136.0
13493,2,380,618.63,190.0
13494,1,162,316.26000000000005,162.0
13495,13,2443,4790.41,187.92307692307693
13496,3,329,617.93,109.66666666666667
13497,7,521,1139.8300000000002,74.42857142857143
13498,1,362,327.38,362.0
13499,7,1358,1146.96,194.0
13500,5,814,1436.3,162.8
13501,5,1238,2840.26,247.6
13502,6,488,774.6,81.33333333333333
13503,12,1082,1747.39,90.16666666666667
13504,1,178,295.93,178.0
13505,8,2461,4282.88,307.625
13506,8,936,1308.53,117.0
13507,4,1597,2479.16,399.25
13508,2,180,287.05,90.0
13509,8,1214,1114.72,151.75
13510,17,3022,4488.39,177.76470588235293
13511,2,53,244.61,26.5
13512,4,419,713.39,104.75
13513,4,352,796.99,88.0
13514,4,288,815.9000000000001,72.0
13515,6,819,1265.82,136.5
13516,4,1114,1685.26,278.5
13517,5,1360,2109.07,272.0
13518,1,382,627.16,382.0
13519,3,132,331.26,44.0
13520,15,3115,6377.25,207.66666666666666
13521,3,718,1071.73,239.33333333333334
13522,1,44,125.80000000000001,44.0
13523,7,1982,4325.07,283.14285714285717
13524,5,324,680.1800000000001,64.8
13525,2,394,628.78,197.0
13526,4,1647,942.6,411.75
13527,14,2716,4507.59,194.0
13528,1,-16,-40.0,-16.0
13529,2,74,307.76,37.0
13530,1,272,402.98,272.0
13531,6,497,1433.07,82.83333333333333
13532,1,129,210.31,129.0
13533,3,202,269.09,67.33333333333333
13534,60,3708,7324.5,61.8
13535,1,10,89.5,10.0
13536,7,2126,3444.39,303.7142857142857
13537,2,337,717.85,168.5
13538,12,959,3103.13,79.91666666666667
13539,9,698,1531.26,77.55555555555556
13540,3,189,632.39,63.0
13541,3,266,717.9,88.66666666666667
13542,18,801,3924.09,44.5
13543,2,329,1439.61,164.5
13544,7,330,781.7,47.142857142857146
13545,3,245,337.64,81.66666666666667
13546,5,587,1086.24,117.4
13547,1,79,167.08,79.0
13548,3,558,901.44,186.0
13549,9,553,1003.72,61.44444444444444
13550,1,430,342.55,430.0
13551,2,36,244.2,18.0
13552,32,2562,6588.63,80.0625
13553,1,201,499.6,201.0
13554,10,563,1547.46,56.3
13555,16,4743,8798.99,296.4375
13556,2,134,200.82,67.0
13557,16,2360,2980.08,147.5
13558,4,338,594.52,84.5
13559,2,360,990.0,180.0
13560,1,63,171.42000000000002,63.0
13561,11,1125,1803.4,102.27272727272727
13562,8,1603,4838.18,200.375
13563,2,209,777.53,104.5
13564,54,8774,15036.14,162.4814814814815
13565,3,260,414.8,86.66666666666667
13566,5,1257,1688.6,251.4
13567,5,641,1074.19,128.2
13568,1,66,187.05,66.0
13569,4,345,726.54,86.25
13570,1,161,239.49,161.0
13571,26,3191,4537.26,122.73076923076923
13572,1,534,1384.25,534.0
13573,6,647,904.52,107.83333333333333
13574,1,304,404.45,304.0
13575,5,449,732.07,89.8
13576,32,4493,11167.0,140.40625
13577,14,1612,3346.62,115.14285714285714
13578,1,127,147.66,127.0
13579,6,714,1371.14,119.0
13580,1,45,107.75,45.0
13581,2,119,280.53000000000003,59.5
13582,2,106,241.68,53.0
13583,2,1097,1445.031,548.5
13584,5,273,340.4,54.6
13585,4,1338,674.46,334.5
13586,1,38,127.28,38.0
13587,6,644,1308.1,107.33333333333333
13588,13,2573,2445.12,197.92307692307693
13589,6,293,1120.74,48.833333333333336
13590,21,5261,6284.74,250.52380952380952
13591,8,849,2081.19,106.125
13592,4,84,247.95999999999998,21.0
13593,16,2142,5444.81,133.875
13594,3,394,508.42,131.33333333333334
13595,3,341,784.48,113.66666666666667
13596,2,384,664.11,192.0
13597,3,220,372.21,73.33333333333333
13598,6,392,749.21,65.33333333333333
13599,52,6024,9433.75,115.84615384615384
13600,2,599,518.42,299.5
13601,4,957,1159.99,239.25
13602,4,538,1025.17,134.5
13603,1,164,164.34,164.0
13604,2,239,713.39,119.5
13605,2,425,522.67,212.5
13606,3,276,276.75,92.0
13607,3,460,1058.1100000000001,153.33333333333334
13608,1,110,232.05,110.0
13609,1,19,167.35,19.0
13610,17,861,2071.96,50.64705882352941
13611,14,1975,3259.4300000000003,141.07142857142858
13612,2,438,777.79,219.0
13613,5,445,1039.8500000000001,89.0
13614,6,821,2332.74,136.83333333333334
13615,12,2891,6212.2300000000005,240.91666666666666
13616,2,172,283.85,86.0
13617,9,592,1263.8,65.77777777777777
13618,1,246,177.34,246.0
13619,2,79,224.94,39.5
13620,1,74,112.34,74.0
13621,1,343,213.85,343.0
13622,2,377,651.45,188.5
13623,15,996,2412.93,66.4
13624,2,814,427.18,407.0
13625,1,144,301.26,144.0
13626,3,395,689.49,131.66666666666666
13627,10,1627,2217.55,162.7
13628,1,106,310.14,106.0
13629,19,7722,13370.86,406.42105263157896
13630,11,1377,1995.68,125.18181818181819
13631,12,460,3021.77,38.333333333333336
13632,10,1630,3632.36,163.0
13633,1,-1,-306.66,-1.0
13634,17,1934,4479.85,113.76470588235294
13635,6,1869,2948.2200000000003,311.5
13636,6,586,941.62,97.66666666666667
13637,3,405,804.3,135.0
13638,1,93,122.64,93.0
13639,2,997,1346.27,498.5
13640,1,108,405.0,108.0
13641,7,1080,921.8199999999999,154.28571428571428
13642,5,230,459.45,46.0
13643,15,894,2112.17,59.6
13644,5,2060,2597.52,412.0
13645,1,158,252.1,158.0
13646,3,78,323.3,26.0
13647,9,1794,3033.78,199.33333333333334
13648,11,928,1679.01,84.36363636363636
13649,6,782,1453.68,130.33333333333334
13650,16,1674,3098.5,104.625
13651,4,60,208.95,15.0
13652,5,1458,2262.05,291.6
13653,1,72,152.2,72.0
13654,11,4762,6308.0,432.90909090909093
13655,8,1212,2259.3,151.5
13656,7,859,1053.35,122.71428571428571
13657,2,209,382.14,104.5
13658,13,2146,5772.07,165.07692307692307
13659,17,2492,4706.43,146.58823529411765
13660,2,134,295.74,67.0
13661,1,118,325.24,118.0
13662,17,1142,2166.63,67.17647058823529
13663,6,891,2013.6100000000001,148.5
13664,1,-1,-13.14,-1.0
13665,3,1652,1711.66,550.6666666666666
13666,5,54,127.9,10.8
13667,1,149,299.05,149.0
13668,47,5945,12607.68,126.48936170212765
13669,3,393,413.55,131.0
13670,1,282,349.7,282.0
13671,1,95,172.6,95.0
13672,7,80,162.07000000000002,11.428571428571429
13673,2,114,387.44,57.0
13674,2,98,215.88,49.0
13675,2,330,486.82000000000005,165.0
13676,3,59,153.15,19.666666666666668
13677,2,217,551.24,108.5
13678,1,924,232.6,924.0
13679,3,102,281.26,34.0
13680,13,4575,9899.56,351.9230769230769
13681,4,360,827.83,90.0
13682,1,10,59.5,10.0
13683,1,180,258.6,180.0
13684,6,222,544.42,37.0
13685,7,5056,3119.44,722.2857142857143
13686,3,378,409.04,126.0
13687,1,87167,11880.84,87167.0
13688,1,130,375.5,130.0
13689,2,722,1259.5,361.0
13690,1,67,172.25,67.0
13691,1,145,212.78,145.0
13692,8,2089,3016.45,261.125
13693,13,871,1948.3200000000002,67.0
13694,164,184534,190020.84,1125.2073170731708
13695,16,1791,2770.73,111.9375
13696,4,546,2008.6999999999998,136.5
13697,1,177,151.3,177.0
13698,2,227,451.73,113.5
13699,3,214,711.4000000000001,71.33333333333333
13700,14,2775,2569.7200000000003,198.21428571428572
13701,2,79,159.55,39.5
13702,1,74,135.18,74.0
13703,3,10,99.5,3.3333333333333335
13704,10,1528,2295.31,152.8
13705,7,906,1717.19,129.42857142857142
13706,2,301,631.1700000000001,150.5
13707,5,2210,3365.86,442.0
13708,1,301,285.33,301.0
13709,22,4107,7492.41,186.6818181818182
13710,3,336,509.52,112.0
13711,15,796,1632.6100000000001,53.06666666666667
13712,2,1128,766.42,564.0
13713,3,284,740.76,94.66666666666667
13714,1,50,161.35,50.0
13715,21,4785,8108.09,227.85714285714286
13716,1,138,138.28,138.0
13717,11,2141,1748.05,194.63636363636363
13718,2,173,306.55,86.5
13719,11,1588,2783.08,144.36363636363637
13720,4,501,799.9,125.25
13721,2,512,741.54,256.0
13722,11,3058,5629.16,278.0
13723,6,593,1194.08,98.83333333333333
13724,1,130,213.01,130.0
13725,11,659,1809.81,59.90909090909091
13726,2,1054,1079.66,527.0
13727,9,365,1061.4,40.55555555555556
13728,16,1269,2855.17,79.3125
13729,5,405,676.4300000000001,81.0
13730,2,488,752.6,244.0
13731,2,278,610.59,139.0
13732,1,498,491.86,498.0
13733,3,333,484.53000000000003,111.0
13734,6,209,3445.34,34.833333333333336
13735,22,4047,9422.36,183.95454545454547
13736,12,1537,2701.27,128.08333333333334
13737,1,125,339.6,125.0
13738,1,237,434.78000000000003,237.0
13739,2,76,292.2,38.0
13740,5,987,1582.77,197.4
13741,4,217,666.33,54.25
13742,14,1107,3079.27,79.07142857142857
13743,8,1775,1340.15,221.875
13744,2,1153,1080.52,576.5
13745,4,1121,761.27,280.25
13746,1,83,176.69,83.0
13747,2,60,169.8,30.0
13748,9,1028,2064.35,114.22222222222223
13749,1,-7,-10.25,-7.0
13750,13,1360,3563.6,104.61538461538461
13751,1,152,296.25,152.0
13752,7,1005,1579.8300000000002,143.57142857142858
13753,4,1450,2094.57,362.5
13754,3,315,447.05,105.0
13755,10,1219,2101.39,121.9
13756,25,5112,8595.65,204.48
13757,1,54,195.55,54.0
13758,19,4658,8544.29,245.1578947368421
13759,2,287,659.4100000000001,143.5
13760,6,619,1358.6399999999999,103.16666666666667
13761,6,1079,1952.17,179.83333333333334
13762,6,2336,2165.76,389.3333333333333
13763,6,3220,5181.99,536.6666666666666
13764,6,2084,2919.62,347.3333333333333
13765,1,297,352.821,297.0
13766,1,137,190.35,137.0
13767,96,14500,33480.82,151.04166666666666
13768,8,357,758.07,44.625
13769,29,2436,5444.33,84.0
13770,4,468,785.37,117.0
13771,10,3139,5726.07,313.9
13772,9,1424,3080.52,158.22222222222223
13773,2,174,301.54,87.0
13774,1,192,345.0,192.0
13775,1,455,1049.66,455.0
13776,8,-4,-340.17,-0.5
13777,73,23034,49218.41,315.5342465753425
13778,5,510,1116.54,102.0
13779,1,53,161.13,53.0
13780,3,479,732.07,159.66666666666666
13781,4,299,770.88,74.75
13782,14,642,1778.13,45.857142857142854
13783,4,3437,1542.09,859.25
13784,15,2822,2897.18,188.13333333333333
13785,4,151,542.49,37.75
13786,8,1502,2505.46,187.75
13787,9,987,1173.7,109.66666666666667
13788,1,1,3.75,1.0
13789,1,258,239.46,258.0
13790,1,748,348.79999999999995,748.0
13791,3,828,1047.68,276.0
13792,3,156,383.95,52.0
13793,1,52,96.0,52.0
13794,1,63,126.03,63.0
13795,4,1250,836.3,312.5
13796,1,218,289.7,218.0
13797,4,570,1168.45,142.5
13798,125,47251,73166.92,378.008
13799,13,1358,2039.82,104.46153846153847
13800,3,891,1679.56,297.0
13801,1,168,324.8,168.0
13802,24,13830,25491.56,576.25
13803,4,819,1319.1100000000001,204.75
13804,9,1797,3161.12,199.66666666666666
13805,2,1900,924.5999999999999,950.0
13806,1,56,256.38,56.0
13807,4,114,397.3,28.5
13808,5,782,1747.66,156.4
13809,3,281,679.6999999999999,93.66666666666667
13810,4,311,899.51,77.75
13811,4,67,591.75,16.75
